subversion,studentName,index,elapsedTime,eventType,host,description,timestamp,isCorrect,gameVersion,sceneName,sessionId,gameState_correctToday,gameState_reportedToday,gameState_totalCorrect,gameState_helpedToday,gameState_totalHelped,gameState_flaggedToday,gameState_totalFlagged,gameState_totalReported
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-06 23:20:39.350000+00:00,False,0.3,Scene1_Day1_V2,b4b2835f-6960-4183-ab27-453c6d249f9b,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,2_SReviewFolder (I),2026-03-07 00:38:49.499000+00:00,False,0.3,Scene1_Day2,ad216f89-2b2a-4e4e-8721-fdd3e0e0791b,1,0,5,0,1,0,2,1
A,Guy1 (A),0,46.87548065185547,bad_behavior_clicked,html-classic.itch.zone,,2026-03-07 02:12:24.071000+00:00,False,0.3,Scene2_Day2,3b55293f-1d42-4db6-a0f1-a6d1a1f0bc35,4,1,9,0,1,1,2,2
B,,0,0,item_clicked,html-classic.itch.zone,4_SReviewFolder (I),2026-03-07 06:45:22.587000+00:00,False,0.3,Scene1_Day1_V2,bef2cd6a-6758-4f4b-b26d-e24b33cd1cf9,3,0,3,0,0,0,0,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause1,2026-03-07 07:38:08.901000+00:00,False,0.3,Scene1_Day1_V2,b54d8738-50ae-4bad-b365-66b98947bd50,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SStudentID (I),2026-03-07 02:19:01.447000+00:00,False,0.3,Scene1_Day3,c98730d8-8f53-42a4-948c-cfc63ffad6b7,0,0,9,0,2,0,3,1
A,Row1Student1 (A),0,14.03201961517334,bad_behavior_missed,serve.gamejolt.net,,2026-03-06 21:53:56.672000+00:00,False,0.3,Scene2_Day1_V2,477d467d-7ab7-4b3f-8fdd-6bac64af70b6,4,0,4,0,0,0,0,0
B,Row2Student2 (A),0,81.97329711914062,bad_behavior_clicked,html-classic.itch.zone,,2026-03-07 02:28:53.437000+00:00,False,0.3,Scene2_Day1_V2,dfeebf35-d416-4dea-beac-925188d0fae1,4,0,4,1,1,1,1,0
A,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-06 21:44:19.604000+00:00,False,0.3,Scene1_Day3,0de9d895-4559-46f7-8afc-08052516e05d,0,0,9,0,2,0,3,2
B,Row2Student2 (A),0,83.06913757324219,bad_behavior_missed,html-classic.itch.zone,,2026-03-07 20:55:22.806000+00:00,False,0.3,Scene2_Day1_V2,e6cd6851-13e4-4a75-9fd7-4675449fddeb,5,0,5,1,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-07 20:51:11.623000+00:00,False,0.3,Scene1_Day2,836e90ea-15d8-45dc-9d2c-4efc35d785a0,2,0,6,0,1,0,0,0
A,,0,0,eval_signed,html-classic.itch.zone,,2026-03-07 02:16:48.138000+00:00,False,0.3,Scene3_Day2,c98730d8-8f53-42a4-948c-cfc63ffad6b7,5,1,9,1,2,2,3,1
B,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 03:24:30.151000+00:00,False,0.3,Scene1_Day2,5598ae82-a666-45f6-a3ce-5dfc107f3e5b,0,0,5,0,1,0,1,0
B,Guy2 (A),0,84.09537506103516,question_clicked,html-classic.itch.zone,,2026-03-06 19:30:01.316000+00:00,False,0.3,Scene2_Day2,613ea22b-b16e-45f2-bfbc-570f2283fcf5,5,1,10,0,1,2,4,2
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 05:34:27.505000+00:00,False,0.3,Scene1_Day2,e26ff24d-e62c-4cc9-8f45-53ba72247a33,5,1,5,1,1,2,2,1
A,,0,0,item_clicked,html-classic.itch.zone,3_SStudentID (I),2026-03-08 00:03:33.451000+00:00,False,0.3,Scene1_Day2,80710433-daf1-4455-ac0c-929c475b17e8,1,0,6,0,1,0,0,0
A,,0,0,help_clicked,serve.gamejolt.net,,2026-03-07 19:35:10.758000+00:00,False,0.3,Scene2_Day1_V2,046a9af8-a6c7-49eb-b5d5-28df0d0d9916,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,3_SMaterials (I),2026-03-07 01:17:50.019000+00:00,False,0.3,Scene1_Day1_V2,de68f473-b19f-4158-8ff6-8089be7e7d6a,2,0,2,0,0,0,0,0
B,,0,0,exam_started,html-classic.itch.zone,,2026-03-07 00:42:31.539000+00:00,False,0.3,Scene2_Day2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,5,0,10,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,4_SStudentID (I),2026-03-04 11:27:01.322000+00:00,False,0.2,Scene1_Day3,91b7a441-7728-41b5-86d1-1ca1fb1c405f,1,0,8,0,2,0,4,2
B,,0,0,item_clicked,html-classic.itch.zone,4_SExamTicket (I),2026-03-07 03:27:00.402000+00:00,False,0.3,Scene1_Day2,5598ae82-a666-45f6-a3ce-5dfc107f3e5b,3,0,8,0,1,0,1,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SExamTicket (I),2026-03-07 20:51:23.808000+00:00,False,0.3,Scene1_Day2,836e90ea-15d8-45dc-9d2c-4efc35d785a0,3,0,7,0,1,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_IncorrectIcon (I),2026-03-07 00:06:02.082000+00:00,False,0.3,Scene1_Day2,061708c7-83b8-4162-af12-113c9d956652,3,0,7,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SExamTicket (I),2026-03-07 08:00:52.624000+00:00,False,0.3,Scene1_Day1_V2,4ec5e3f3-37fa-46f4-9cae-8169993fd3d4,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,1_SReviewFolder (I),2026-03-07 19:41:43.294000+00:00,False,0.3,Scene1_Day1_V2,99bec1df-58e0-47d1-9eb0-5f5f5a303364,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SReviewFolder (I),2026-03-07 03:10:18.355000+00:00,False,0.3,Scene1_Day1_V2,55fd891a-cd8b-48e6-b5a3-91ae55733ee8,1,0,1,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SReviewFolder (I),2026-03-07 07:58:46.028000+00:00,False,0.3,Scene1_Day1_V2,c210de66-fa2d-47df-9819-410a28530146,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,5_SStudentID (I),2026-03-07 07:05:22.241000+00:00,False,0.3,Scene1_Day1_V2,9d0d438d-10dc-47ae-9b65-c37bb2656981,4,0,4,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,5_SExamTicket (I),2026-03-07 23:42:30.793000+00:00,False,0.3,Scene1_Day3,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,1,0,6,0,2,0,2,1
B,Row1Student2 (A),0,66.91056060791016,question_answered,serve.gamejolt.net,,2026-03-07 06:07:11.940000+00:00,False,0.3,Scene2_Day1_V2,6c58164d-91ca-4d1f-bfe8-8a2473ff6f45,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,EndDayEmailNotificationImage (A),2026-03-06 21:57:05.548000+00:00,False,0.3,Scene2_Day1_V2,0de9d895-4559-46f7-8afc-08052516e05d,4,1,4,1,1,2,2,1
A,Student3 (I),0,0,admission_decision,html-classic.itch.zone,Admitted,2026-03-06 22:15:04.456000+00:00,True,0.3,Scene1_Day2,1d34a18d-58c2-404f-ab4e-ca32bf240c0e,2,0,6,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 19:34:09.270000+00:00,False,0.3,Scene0_Title,b6ccad49-7b96-40f3-96d4-dbea24eb6e70,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,2_SExamTicket (I),2026-03-07 00:33:27.269000+00:00,False,0.3,Scene1_Day1_V2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,1,0,1,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-04 11:27:42.537000+00:00,False,0.2,Scene1_Day3,91b7a441-7728-41b5-86d1-1ca1fb1c405f,1,0,8,0,2,0,4,2
B,Row1Student2 (A),0,64.92428588867188,question_answered,serve.gamejolt.net,,2026-03-07 06:07:09.951000+00:00,False,0.3,Scene2_Day1_V2,6c58164d-91ca-4d1f-bfe8-8a2473ff6f45,3,0,3,0,0,0,0,0
,,0,0,session_start,html-classic.itch.zone,,2026-03-07 14:44:34.981000+00:00,False,0.3,Scene0_Title,,0,0,0,0,0,0,0,0
A,,0,0,help_clicked,html-classic.itch.zone,,2026-03-07 03:38:54.113000+00:00,False,0.3,Scene2_Day2,ea088a47-976a-4855-ad9f-7ec8468ee41a,4,1,8,0,1,2,2,1
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 02:56:14.933000+00:00,False,0.3,Scene1_Day1_V2,6717e6a1-7dc4-4c4f-8e8f-e6748ad439ca,0,0,0,0,0,0,0,0
B,Guy1 (A),0,35.85359191894531,bad_behavior_clicked,html-classic.itch.zone,,2026-03-07 13:11:24.932000+00:00,False,0.3,Scene2_Day3,88f81330-1da7-41c8-9e60-65ea058fecf7,0,0,6,0,2,1,3,1
A,,0,0,item_clicked,html-classic.itch.zone,1_SExamTicket (I),2026-03-07 07:54:58.171000+00:00,False,0.3,Scene1_Day2,a3ed2fb3-3292-43ce-9160-2ccb4505ad36,0,0,4,0,1,0,1,0
B,,0,0,pause_completed,serve.gamejolt.net,day1_pause1,2026-03-07 02:13:06.104000+00:00,False,0.3,Scene1_Day1_V2,83d7613a-ea48-4b19-bd29-8b1a4e9061c1,0,0,0,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-06 22:03:38.824000+00:00,False,0.3,Scene2_Day2,0de9d895-4559-46f7-8afc-08052516e05d,5,0,9,0,1,0,2,1
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause4,2026-03-05 05:28:41.544000+00:00,False,0.3,Scene1_Day1_V2,02f22a24-c5bf-4684-8e7d-1fec15c96d83,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-06 23:37:07.787000+00:00,False,0.3,Scene1_Day3,86016335-e6b2-4272-aad1-70c8bb27dabb,1,0,10,0,2,0,2,1
A,,0,0,pause_completed,html-classic.itch.zone,day1_pause2,2026-03-06 23:16:28.369000+00:00,False,0.3,Scene1_Day1_V2,b4b2835f-6960-4183-ab27-453c6d249f9b,0,0,0,0,0,0,0,0
A,Row2Student2 (A),0,83.0610122680664,bad_behavior_missed,html-classic.itch.zone,,2026-03-07 23:58:59.384000+00:00,False,0.3,Scene2_Day1_V2,80710433-daf1-4455-ac0c-929c475b17e8,5,0,5,1,1,0,0,0
A,,0,0,supervisor_talk_clicked,html-classic.itch.zone,,2026-03-07 03:08:58.937000+00:00,False,0.3,Scene3_Day2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,3,1,8,1,2,2,3,2
A,Row2Student2 (A),0,81.22947692871094,bad_behavior_clicked,html-classic.itch.zone,,2026-03-08 04:01:34.268000+00:00,False,0.3,Scene2_Day1_V2,244a051d-c3ec-409b-81e9-27b608021042,5,0,5,1,1,1,1,0
A,Row2Student2 (A),0,80.78953552246094,bad_behavior_clicked,html-classic.itch.zone,,2026-03-07 05:33:16.948000+00:00,False,0.3,Scene2_Day1_V2,e26ff24d-e62c-4cc9-8f45-53ba72247a33,5,0,5,1,1,1,1,0
B,,0,0,item_clicked,html-classic.itch.zone,5_SAccommodations (I),2026-03-08 05:57:36.569000+00:00,False,0.3,Scene1_Day3,c1a1e910-0c77-4573-9510-2c809c1430ea,0,0,9,0,2,0,2,1
B,Student4 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 00:13:51.238000+00:00,False,0.3,Scene1_Day3,061708c7-83b8-4162-af12-113c9d956652,0,0,8,0,2,0,2,0
A,,0,0,item_clicked,html-classic.itch.zone,4_SExamTicket (I),2026-03-06 21:44:52.554000+00:00,False,0.3,Scene1_Day2,f2bc79c6-8424-4b96-9d86-247aa88e5e74,3,0,7,0,1,0,0,0
A,Row1Student2 (A),0,69.09908294677734,question_answered,serve.gamejolt.net,,2026-03-07 19:35:04.452000+00:00,False,0.3,Scene2_Day1_V2,046a9af8-a6c7-49eb-b5d5-28df0d0d9916,3,0,3,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,2_SStudentID (I),2026-03-07 00:03:56.679000+00:00,False,0.3,Scene1_Day2,061708c7-83b8-4162-af12-113c9d956652,1,0,5,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SAccommodations (I),2026-03-07 04:41:48.440000+00:00,False,0.3,Scene1_Day3,274bae92-a49b-4694-b68c-6798d56a6817,1,0,9,0,2,0,2,0
A,,0,0,item_clicked,html-classic.itch.zone,5_SStudentID (I),2026-03-07 00:45:02.812000+00:00,False,0.3,Scene1_Day1_V2,be59af60-7d45-4972-95c9-f8e26008d2d4,4,0,4,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-08 05:37:14.289000+00:00,False,0.3,Scene1_Day1_V2,c1a1e910-0c77-4573-9510-2c809c1430ea,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SExternalTicket (I),2026-03-07 00:28:30.108000+00:00,False,0.3,Scene1_Day2,1f1282ed-cfb6-4538-874b-d430996d8b13,2,0,5,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 03:08:56.973000+00:00,False,0.3,Scene1_Day3,aa9d560d-cf11-4fa0-9197-579a36009f0c,0,0,9,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,4_SStudentID (I),2026-03-07 08:14:06.106000+00:00,False,0.3,Scene1_Day1_V2,9a1cad8b-c099-4ff6-9124-334a0b2016b0,3,0,3,0,0,0,0,0
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 00:34:09.368000+00:00,False,0.3,Scene0_Title,e833c528-395e-45a3-88db-8256293b90bb,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,2_SExamTicket (I),2026-03-07 18:47:23.046000+00:00,False,0.3,Scene1_Day2,7a4f7c87-7ba6-45e7-aa3e-917878889bc3,1,0,5,0,1,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 23:32:54.670000+00:00,False,0.3,Scene1_Day2,6356892d-332a-4dae-a740-2ea78637f897,0,0,4,0,1,0,1,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause1,2026-03-07 00:10:44.292000+00:00,False,0.3,Scene1_Day1_V2,b8c5332a-7780-490a-a313-084007cd981f,0,0,0,0,0,0,0,0
B,Student2 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 03:05:53.208000+00:00,True,0.3,Scene1_Day3,dfeebf35-d416-4dea-beac-925188d0fae1,2,0,12,0,2,0,4,2
B,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-07 03:14:57.495000+00:00,False,0.3,Scene1_Day1_V2,8dfcdfb0-36fc-41a8-af7a-de6a7eb84f8b,2,0,2,0,0,0,0,0
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-06 21:02:05.749000+00:00,False,0.3,Scene0_Title,7298f4ce-6053-4b6d-af9c-09415ba61391,0,0,0,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SMaterials (I),2026-03-06 21:59:20.007000+00:00,False,0.3,Scene1_Day2,0de9d895-4559-46f7-8afc-08052516e05d,0,0,4,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 08:15:27.301000+00:00,False,0.3,Scene1_Day3,c210de66-fa2d-47df-9819-410a28530146,0,0,6,0,1,0,2,1
A,,0,0,item_clicked,html-classic.itch.zone,3_SExamTicket (I),2026-03-07 00:44:03.372000+00:00,False,0.3,Scene1_Day1_V2,be59af60-7d45-4972-95c9-f8e26008d2d4,2,0,2,0,0,0,0,0
A,Student1 (I),0,0,admission_decision,html-classic.itch.zone,Admitted,2026-03-07 05:20:48.641000+00:00,True,0.3,Scene1_Day3,e26ff24d-e62c-4cc9-8f45-53ba72247a33,1,0,9,0,2,0,4,2
A,Row1Student1 (A),0,14.049001693725586,bad_behavior_missed,html-classic.itch.zone,,2026-03-07 03:00:21.676000+00:00,False,0.3,Scene2_Day1_V2,e54593c6-3f0e-458b-8ea4-401f1ebb7026,5,0,5,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 13:02:51.954000+00:00,False,0.3,Scene1_Day2,88f81330-1da7-41c8-9e60-65ea058fecf7,0,0,3,0,1,0,0,0
B,,0,0,pause_completed,html-classic.itch.zone,day1_pause1,2026-03-06 19:07:54.403000+00:00,False,0.3,Scene1_Day1_V2,613ea22b-b16e-45f2-bfbc-570f2283fcf5,0,0,0,0,0,0,0,0
A,Student2 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 07:45:52.237000+00:00,True,0.3,Scene1_Day3,1ed52b27-6cdb-4b02-900f-79db4a8a6f63,2,0,12,0,2,0,4,2
B,Girl2 (A),0,78.71842193603516,question_answered,html-classic.itch.zone,,2026-03-07 23:44:07.406000+00:00,False,0.3,Scene2_Day3,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,1,1,6,0,2,2,4,2
B,,0,0,item_clicked,html-classic.itch.zone,5_SExternalTicket (I),2026-03-08 05:49:24.573000+00:00,False,0.3,Scene1_Day2,c1a1e910-0c77-4573-9510-2c809c1430ea,4,0,8,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,5_IncorrectIcon (I),2026-03-07 20:52:30.466000+00:00,False,0.3,Scene1_Day2,836e90ea-15d8-45dc-9d2c-4efc35d785a0,3,0,7,0,1,0,0,0
A,Guy1 (A),0,43.540916442871094,report_decision,html-classic.itch.zone,,2026-03-07 03:46:44.445000+00:00,True,0.3,Scene2_Day3,ea088a47-976a-4855-ad9f-7ec8468ee41a,1,0,9,0,2,2,4,1
B,,0,0,item_clicked,html-classic.itch.zone,1_SExamTicket (I),2026-03-07 01:15:07.012000+00:00,False,0.3,Scene1_Day1_V2,24785816-b1db-40bb-b369-d6305510e01e,0,0,0,0,0,0,0,0
A,Row1Student1 (A),0,15.368017196655273,report_decision,html-classic.itch.zone,,2026-03-07 07:22:20.564000+00:00,True,0.3,Scene2_Day1_V2,1ed52b27-6cdb-4b02-900f-79db4a8a6f63,5,0,5,0,0,1,1,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SExternalTicket (I),2026-03-07 08:31:07.963000+00:00,False,0.3,Scene1_Day2,0cc4cddc-dabb-4b10-9bcf-a4494899d0dd,2,0,7,0,1,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,2_SStudentID (I),2026-03-07 05:04:50.609000+00:00,False,0.3,Scene1_Day1_V2,e26ff24d-e62c-4cc9-8f45-53ba72247a33,1,0,1,0,0,0,0,0
B,Guy2 (A),0,85.679443359375,question_clicked,html-classic.itch.zone,,2026-03-07 03:29:48.471000+00:00,False,0.3,Scene2_Day2,5598ae82-a666-45f6-a3ce-5dfc107f3e5b,4,1,9,0,1,2,3,1
A,,0,0,item_clicked,html-classic.itch.zone,5_SExternalTicket (I),2026-03-07 01:31:04.684000+00:00,False,0.3,Scene1_Day2,46d6aa07-d866-4d83-bb2a-7c86f2630314,2,0,6,0,1,0,0,0
B,,0,0,item_clicked,serve.gamejolt.net,1_SExternalTicket (I),2026-03-06 21:22:21.382000+00:00,False,0.3,Scene1_Day3,373500cf-4f1e-4a47-909d-cd8b65402563,0,0,10,0,2,0,4,2
A,Girl1 (A),0,93.02843475341797,bad_behavior_missed,html-classic.itch.zone,,2026-03-08 00:17:13.966000+00:00,False,0.3,Scene2_Day3,80710433-daf1-4455-ac0c-929c475b17e8,2,1,11,0,2,2,4,1
B,,0,0,item_clicked,html-classic.itch.zone,2_SReviewFolder (I),2026-03-07 04:20:39.608000+00:00,False,0.3,Scene1_Day1_V2,0f63881a-4131-4cc5-994a-c2b1a4bb6e1d,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SMaterials (I),2026-03-08 05:40:26.679000+00:00,False,0.3,Scene1_Day1_V2,b8026220-b50a-4857-8f21-2c2c7f39b058,0,0,0,0,0,0,0,0
B,,0,0,eval_signed,html-classic.itch.zone,,2026-03-05 05:52:03.032000+00:00,False,0.3,Scene3_Day2,99f4666d-91ab-46f0-843a-6d37d4c1530f,5,1,10,1,2,2,4,2
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-06 21:14:43.969000+00:00,False,0.3,Scene1_Day1_V2,582ad07a-14b4-4b84-bbbd-f57485e42a1d,4,0,4,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SExternalTicket (I),2026-03-06 22:21:41.337000+00:00,False,0.3,Scene1_Day2,c289534d-fa9b-4559-b479-f8df361879ae,2,0,7,0,1,0,1,0
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-06 22:58:03.596000+00:00,False,0.3,Scene0_Title,c0670099-b91f-4a4a-b03b-66f66b90924b,0,0,0,0,0,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 07:14:15.582000+00:00,False,0.3,Scene1_Day1_V2,3976e613-487c-444a-ab53-3c1218244cc9,0,0,0,0,0,0,0,0
A,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-06 22:23:26.514000+00:00,True,0.3,Scene1_Day1_V2,0de9d895-4559-46f7-8afc-08052516e05d,5,0,5,0,0,0,0,0
A,,0,0,pause_completed,html-classic.itch.zone,day1_pause1,2026-03-07 07:47:24.421000+00:00,False,0.3,Scene1_Day1_V2,9c2bcc0f-6617-4530-a629-8ad3b03b3ea6,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-07 23:35:38.437000+00:00,False,0.3,Scene1_Day2,6356892d-332a-4dae-a740-2ea78637f897,3,0,7,0,1,0,1,0
A,Student1 (I),0,0,admission_decision,html-classic.itch.zone,Admitted,2026-03-07 07:20:22.557000+00:00,True,0.3,Scene1_Day1_V2,1ed52b27-6cdb-4b02-900f-79db4a8a6f63,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-07 03:16:22.457000+00:00,False,0.3,Scene1_Day1_V2,8dfcdfb0-36fc-41a8-af7a-de6a7eb84f8b,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,TutorialEmailNotificationImage (A),2026-03-07 09:46:00.090000+00:00,False,0.3,Scene2_Day1_V2,578cc0f4-bf5c-4118-8b6c-15b75e6b6575,4,0,4,0,0,0,0,0
A,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 22:16:12.652000+00:00,False,0.3,Scene1_Day1_V2,8bacab1a-9941-49d7-815b-cb6acc8147f4,3,0,3,0,0,0,0,0
,,0,0,session_start,html-classic.itch.zone,,2026-03-07 07:42:14.393000+00:00,False,0.3,Scene0_Title,,0,0,0,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SExamTicket (I),2026-03-07 00:18:52.988000+00:00,False,0.3,Scene1_Day2,b8c5332a-7780-490a-a313-084007cd981f,0,0,5,0,1,0,0,0
B,Student5 (I),0,0,admission_decision,html-classic.itch.zone,Denied,2026-03-07 00:49:51.399000+00:00,False,0.3,Scene1_Day3,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,1,0,11,0,2,0,4,2
A,,0,0,item_clicked,html-classic.itch.zone,4_SMaterials (I),2026-03-07 22:34:50.590000+00:00,False,0.3,Scene1_Day1_V2,643d23ef-7bc2-4739-a306-347ae8253a23,3,0,3,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 08:00:58.183000+00:00,False,0.3,Scene1_Day1_V2,4ec5e3f3-37fa-46f4-9cae-8169993fd3d4,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SReviewFolder (I),2026-03-06 22:29:46.623000+00:00,False,0.3,Scene1_Day1_V2,b7926a53-a0a6-4550-9eb5-40bc3291d54c,2,0,2,0,0,0,0,0
B,Row1Student1 (A),0,23.16712188720703,report_decision,html-classic.itch.zone,,2026-03-07 00:35:56.119000+00:00,True,0.3,Scene2_Day1_V2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,5,0,5,0,0,1,1,0
B,,0,0,item_clicked,html-classic.itch.zone,2_SExamTicket (I),2026-03-06 22:28:16.747000+00:00,False,0.3,Scene1_Day3,c289534d-fa9b-4559-b479-f8df361879ae,1,0,11,0,2,0,3,1
A,,0,0,item_clicked,html-classic.itch.zone,2_SExamTicket (I),2026-03-07 05:11:58.686000+00:00,False,0.3,Scene1_Day1_V2,807aefd7-621e-41bf-8ae6-eb7a838dc22c,1,0,1,0,0,0,0,0
A,,0,0,item_clicked,serve.gamejolt.net,3_SExamTicket (I),2026-03-06 21:51:10.993000+00:00,False,0.3,Scene1_Day1_V2,477d467d-7ab7-4b3f-8fdd-6bac64af70b6,2,0,2,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,S_ExamGuide (I),2026-03-07 05:04:53.125000+00:00,False,0.3,Scene1_Day1_V2,e26ff24d-e62c-4cc9-8f45-53ba72247a33,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,3_SMaterials (I),2026-03-07 00:38:16.093000+00:00,False,0.3,Scene1_Day1_V2,41d998d1-16d8-4461-a936-dadc7f0f2d05,2,0,2,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,5_SStudentID (I),2026-03-06 22:37:48.862000+00:00,False,0.3,Scene1_Day2,b7926a53-a0a6-4550-9eb5-40bc3291d54c,3,0,6,0,1,0,0,0
A,,0,0,scene_entered,html-classic.itch.zone,,2026-03-07 08:02:59.750000+00:00,False,0.3,Scene0_Title,2c2bdd71-688c-4030-8f5d-1bec9e364f5e,0,0,0,0,0,0,0,0
,,0,0,session_start,html-classic.itch.zone,,2026-03-06 23:11:08.759000+00:00,False,0.3,Scene0_Title,,0,0,0,0,0,0,0,0
B,,0,0,scene_entered,html-classic.itch.zone,,2026-03-05 05:40:37.865000+00:00,False,0.3,Scene2_Day1_V2,99f4666d-91ab-46f0-843a-6d37d4c1530f,5,0,5,0,0,0,0,0
A,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-07 07:55:26.643000+00:00,False,0.3,Scene1_Day2,a3ed2fb3-3292-43ce-9160-2ccb4505ad36,0,0,4,0,1,0,1,0
B,,0,0,item_clicked,html-classic.itch.zone,2_SMaterials (I),2026-03-07 00:08:45.548000+00:00,False,0.3,Scene1_Day1_V2,7d18fd96-27e2-41fc-9ed1-232e3b2851b5,1,0,1,0,0,0,0,0
B,,0,0,item_clicked,html-classic.itch.zone,1_SReviewFolder (I),2026-03-06 22:28:00.335000+00:00,False,0.3,Scene1_Day3,c289534d-fa9b-4559-b479-f8df361879ae,0,0,10,0,2,0,3,1
B,Girl2 (A),0,69.74750518798828,question_answered,html-classic.itch.zone,,2026-03-07 23:43:58.437000+00:00,False,0.3,Scene2_Day3,07a9e8fe-8312-4a17-b0ff-164b98d17d5c,1,1,6,0,2,2,4,2
