hostingPlatform,gameVersion,sessionId,eventType,subversion,sceneName,description,index,timestamp,elapsedTime,gameState_helpedToday,gameState_totalFlagged,gameState_correctToday,gameState_flaggedToday,gameState_totalReported,gameState_totalHelped,gameState_reportedToday,gameState_totalCorrect
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-24 01:05:39.444000+00:00,11.775996208190918,1,0,9,0,0,1,0,9
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,question_clicked,A,Scene2_Day1_V2,,0,2026-02-24 00:48:46.283000+00:00,46.6662483215332,0,0,5,0,0,0,0,5
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-24 16:20:32.616000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,5_SExamGuide (I),0,2026-02-24 06:47:22.347000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,e0787074-6cc5-44bf-8d0a-4d20fe67a5ef,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student3 (I),0,2026-02-24 07:02:49.718000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,session_start,A,Scene0_Title,,0,2026-02-23 05:33:19.301000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-23 17:05:28.835000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student1 (I),0,2026-02-23 00:06:46.843000+00:00,0,1,2,5,2,0,1,0,5
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-24 07:58:13.663000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-23 17:06:52.667000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,admission_decision_correct,A,Scene1_Day1_V2,Denied student Student5 (I),0,2026-02-24 00:46:47.891000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student4 (I),0,2026-02-25 07:35:27.154000+00:00,0,0,1,9,1,0,0,0,9
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,2_SMaterials (I),0,2026-02-25 03:39:10.909000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,282aae4c-530b-44a1-b823-d600a4a793b0,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-24 06:54:24.090000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,item_clicked,A,Scene1_Day1_V2,4_SExamTicket (I),0,2026-02-24 00:58:34.401000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-25 07:00:53.713000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-25 07:26:15.411000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,aae92921-2aea-4130-aaca-ad098525dffe,item_clicked,A,Scene1_Day1_V2,5_SExamGuide (I),0,2026-02-23 05:26:13.339000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,credits_page_entered,A,Scene0_Title,,0,2026-02-24 00:38:56.210000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,aae92921-2aea-4130-aaca-ad098525dffe,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student2 (I),0,2026-02-23 05:21:37.933000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,0e83a06e-2c8e-4ad2-a676-237f0224de87,controls_page_entered,A,Scene0_Title,,0,2026-02-24 04:06:20.137000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-22 23:48:00.342000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-24 09:33:03.679000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-25 03:28:47.174000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,ea7fdd05-03e0-4813-b553-a10a2ca804bc,scene_entered,A,Scene0_Title,,0,2026-02-24 08:43:07.467000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,item_clicked,A,Scene1_Day1_V2,5_SStudentID (I),0,2026-02-23 05:25:38.844000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,9be880cc-2584-4bdd-947e-085702a89292,scene_entered,A,Scene0_Title,,0,2026-02-24 00:42:55.895000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,66392b10-9f9b-448b-8902-d6b72c96fac5,scene_entered,A,Scene0_Title,,0,2026-02-24 09:30:32.373000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,b0fef513-8750-49dc-a762-f8a966f8ae6b,item_clicked,A,Scene1_Day1_V2,2_SStudentID (I),0,2026-02-23 02:24:57.682000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student1 (I),0,2026-02-23 05:20:35.741000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 04:25:24.157000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-24 04:25:31.892000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,282aae4c-530b-44a1-b823-d600a4a793b0,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-24 06:56:02.026000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,admission_decision_incorrect,A,Scene1_Day1_V2,Admitted student Student5 (I),0,2026-02-23 00:08:29.070000+00:00,0,1,2,7,2,0,1,0,7
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-22 23:59:12.198000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,65f48454-beb5-42fd-82d9-1650d50b045c,controls_page_entered,A,Scene0_Title,,0,2026-02-24 06:34:34.380000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,24667c94-4dd0-43f6-8144-db3eae2f730b,eval_signed,A,Scene3_Day1_V2,,0,2026-02-25 03:37:50.786000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-23 04:36:35.175000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,4_SExamTicket (I),0,2026-02-24 06:54:21.489000+00:00,0,1,0,8,0,0,1,0,8
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-24 00:46:41.009000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,item_clicked,A,Scene1_Day1_V2,1_SReviewFolder (I),0,2026-02-22 23:47:47.943000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,scroll_clicked,A,Scene2_Day1_V2,Email_P1 (A),0,2026-02-25 07:36:41.512000+00:00,0,0,1,10,1,0,0,0,10
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-25 07:25:10.016000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-24 00:44:29.379000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,item_clicked,A,Scene1_Day1_V2,2_SStudentID (I),0,2026-02-22 23:57:17.379000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,question_clicked,A,Scene2_Day1_V2,,0,2026-02-24 06:50:31.701000+00:00,46.03041076660156,0,0,5,0,0,0,0,5
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,controls_page_entered,A,Scene0_Title,,0,2026-02-25 07:16:16.550000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,item_clicked,A,Scene1_Day1_V2,5_SStudentID (I),0,2026-02-24 00:05:13.556000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-22 21:03:45.190000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,item_clicked,A,Scene1_Day1_V2,5_SExamGuide (I),0,2026-02-24 00:46:28.060000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-23 20:49:31.769000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,orientation_skipped,A,Scene1_Day1_V2,,30,2026-02-23 20:49:04.634000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,question_answered_correctly,A,Scene2_Day1_V2,,0,2026-02-23 04:41:11.115000+00:00,53.50187683105469,1,0,4,0,0,1,0,4
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-22 23:58:06.752000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,question_clicked,A,Scene2_Day1_V2,,0,2026-02-24 01:01:21.547000+00:00,46.58686065673828,0,0,5,0,0,0,0,5
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,scene_entered,A,Scene0_Title,,0,2026-02-25 07:32:17.962000+00:00,0,0,1,5,1,0,0,0,5
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,question_clicked,A,Scene2_Day1_V2,,0,2026-02-23 00:03:19.385000+00:00,46.3991813659668,0,1,4,1,0,0,0,4
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 06:52:30.043000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,2_SExamTicket (I),0,2026-02-22 23:58:38.201000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,816bdc07-4f07-4027-88bb-f2993b8a5981,bad_behavior_clicked,A,Scene2_Day1_V2,,0,2026-02-24 07:01:26.342000+00:00,12.525824546813965,0,0,5,0,0,0,0,5
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-24 08:42:07.311000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-24 06:53:43.498000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,3_SExamGuide (I),0,2026-02-23 00:07:26.472000+00:00,0,1,2,6,2,0,1,0,6
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,admission_decision_incorrect,A,Scene1_Day1_V2,Admitted student Student5 (I),0,2026-02-24 06:51:01.611000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,b0fef513-8750-49dc-a762-f8a966f8ae6b,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-23 02:25:08.561000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-24 08:41:37.167000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,97e991da-88c7-472f-a1cd-d15afdfb97c2,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 06:16:01.594000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,scene_entered,A,Scene1_Day1_V2,,0,2026-02-24 01:03:50.987000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,e0787074-6cc5-44bf-8d0a-4d20fe67a5ef,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-24 07:02:47.112000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 00:08:51.508000+00:00,84.03390502929688,0,0,4,0,0,0,0,4
itch,0.1,282aae4c-530b-44a1-b823-d600a4a793b0,item_clicked,A,Scene2_Day1_V2,2I_EmailIcon (A),0,2026-02-24 07:00:57.995000+00:00,0,1,2,3,2,0,1,0,3
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-24 06:53:47.446000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,question_answered_incorrectly,A,Scene2_Day1_V2,,0,2026-02-24 00:49:39.222000+00:00,99.62872314453125,0,0,5,0,0,0,0,5
itch,0.1,5f6fda3a-7776-4394-994a-f89f12caa3b4,controls_page_entered,A,Scene0_Title,,0,2026-02-23 20:36:13.665000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,investigation_initiated,A,Scene2_Day1_V2,,0,2026-02-23 04:39:03.286000+00:00,83.68399810791016,1,2,5,2,0,1,0,5
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,scene_entered,A,Scene3_Day1_V2,,0,2026-02-24 00:09:31.776000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,d6eceb13-8c6d-4f70-b716-427b5ac94473,controls_page_entered,A,Scene0_Title,,0,2026-02-24 07:43:04.909000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,2c6da7fd-cac4-4343-b1d6-1c629f174b61,item_clicked,A,Scene2_Day1_V2,1M_EmailIcon (A),0,2026-02-25 07:03:55.870000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-25 07:24:28.335000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,controls_page_entered,A,Scene0_Title,,0,2026-02-22 23:42:10.662000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fec58fe1-1884-486d-ae80-5b69f3c0dc33,bad_behavior_missed,A,Scene2_Day1_V2,Row1Student1 (A),0,2026-02-23 17:12:31.727000+00:00,14.017023086547852,0,0,5,0,0,0,0,5
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,scroll_clicked,A,Scene2_Day1_V2,Email_P3 (I),0,2026-02-24 06:55:33.009000+00:00,0,1,0,10,0,0,1,0,10
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,scene_entered,A,Scene0_Title,,0,2026-02-23 04:31:08.516000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,scene_entered,A,Scene2_Day1_V2,,0,2026-02-25 07:36:25.807000+00:00,0,0,1,10,1,0,0,0,10
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,controls_page_entered,A,Scene0_Title,,0,2026-02-24 00:52:32.645000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,question_answered_correctly,A,Scene2_Day1_V2,,0,2026-02-24 00:49:49.432000+00:00,109.82778930664062,1,0,5,0,0,1,0,5
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,bad_behavior_missed,A,Scene2_Day1_V2,Row2Student2 (A),0,2026-02-24 09:39:54.471000+00:00,83.0618896484375,0,0,5,0,0,0,0,5
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,question_answered_correctly,A,Scene2_Day1_V2,,0,2026-02-23 00:03:35.629000+00:00,62.63175582885742,1,1,4,1,0,1,0,4
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student3 (I),0,2026-02-24 06:49:13.190000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student3 (I),0,2026-02-24 07:57:29.701000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 05:13:47.555000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,eval_signed,A,Scene3_Day1_V2,,0,2026-02-24 01:08:20.055000+00:00,0,2,2,9,2,1,2,1,9
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,scroll_clicked,A,Scene2_Day1_V2,Email_P3 (I),0,2026-02-23 04:37:10.034000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,df62ebaf-961a-4bcf-86e2-a5d524b68ab9,scene_entered,A,Scene1_Day1_V2,,0,2026-02-23 00:01:59.352000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,a7e25c67-841c-43e8-97ef-c6031744b236,scene_entered,A,Scene0_Title,,0,2026-02-22 20:53:16.509000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,4_SMaterials (I),0,2026-02-23 00:07:45.472000+00:00,0,1,2,7,2,0,1,0,7
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-23 20:55:30.110000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,afd5cf0a-0ca6-418f-90ee-c0205cf96945,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-24 06:45:10.463000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,investigation_declined,A,Scene2_Day1_V2,,0,2026-02-23 04:37:55.774000+00:00,16.18202018737793,0,1,5,1,0,0,0,5
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,1_SReviewFolder (I),0,2026-02-25 07:25:01.354000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-23 04:31:52.760000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,816bdc07-4f07-4027-88bb-f2993b8a5981,item_clicked,A,Scene2_Day1_V2,Q_EmailIcon (A),0,2026-02-24 07:02:10.289000+00:00,0,0,1,5,1,0,0,0,5
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,3_SStudentID (I),0,2026-02-25 07:26:04.299000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,4f717f94-1607-4cbd-83e6-b33049a1d003,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student3 (I),0,2026-02-23 06:42:12.267000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,4f717f94-1607-4cbd-83e6-b33049a1d003,scene_entered,A,Scene2_Day1_V2,,0,2026-02-23 06:43:47.313000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,2_SReviewFolder (I),0,2026-02-24 09:34:56.889000+00:00,0,0,0,1,0,0,0,0,1
itch,0.1,1e3830ff-b9cd-47fb-94e5-35a928218d40,item_clicked,A,Scene1_Day1_V2,5_SReviewFolder (I),0,2026-02-23 00:01:19.240000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,7d665d5a-533e-4fe1-bfbe-a6874b0d2893,session_start,A,Scene0_Title,,0,2026-02-23 20:58:58.906000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,9e9f4cf7-0dee-48af-bf4b-fb68b2a8f6ce,controls_page_entered,A,Scene0_Title,,0,2026-02-25 06:53:50.939000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,scene_entered,A,Scene3_Day1_V2,,0,2026-02-24 08:02:10.657000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,aae92921-2aea-4130-aaca-ad098525dffe,item_clicked,A,Scene2_Day1_V2,EndDayEmailNotification (I),0,2026-02-23 05:31:57.603000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,5730b88c-b8d6-481b-a7b2-4a3d1c328b9e,scene_entered,A,Scene0_Title,,0,2026-02-24 16:19:55.623000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,816bdc07-4f07-4027-88bb-f2993b8a5981,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-24 06:59:56.085000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,aae92921-2aea-4130-aaca-ad098525dffe,item_clicked,A,Scene1_Day1_V2,3_SExamTicket (I),0,2026-02-23 05:21:48.251000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,db03ffc2-3577-4cfa-ad75-00e9c78ebac8,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-24 09:29:56.185000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene1_Day1_V2,1_SStudentID (I),0,2026-02-24 09:32:38.210000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student3 (I),0,2026-02-23 00:01:39.107000+00:00,0,1,0,7,0,0,1,0,7
itch,0.1,41eb15e3-b7eb-4747-85a4-b199d8db6f6f,eval_signed,A,Scene3_Day1_V2,,0,2026-02-24 08:03:27.604000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,b99c4a11-3a13-42cf-b009-acf2191855da,scene_entered,A,Scene0_Title,,0,2026-02-24 06:40:22.212000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,eval_signed,A,Scene3_Day1_V2,,0,2026-02-23 04:43:42.384000+00:00,0,1,0,4,0,0,1,0,4
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene1_Day1_V2,4_SReviewFolder (I),0,2026-02-23 04:34:55.680000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,1_SExamTicket (I),0,2026-02-25 07:32:38.716000+00:00,0,0,1,5,1,0,0,0,5
itch,0.1,00e1c48f-fff8-49ed-b75b-2f6f76fec6a1,admission_decision_correct,A,Scene1_Day1_V2,Admitted student Student4 (I),0,2026-02-23 04:38:34.864000+00:00,0,0,0,4,0,0,0,0,4
itch,0.1,8e3630c6-8f02-4642-bcc5-a97dde5f9414,scroll_clicked,A,Scene2_Day1_V2,Email_P2 (I),0,2026-02-24 01:00:09.788000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,fd275b94-0e7b-452a-8261-e5271574a7c2,item_clicked,A,Scene2_Day1_V2,EmailNotification (I),0,2026-02-24 09:38:05.936000+00:00,0,0,0,5,0,0,0,0,5
itch,0.1,8ff15e29-d315-4f0c-8d77-d5f48060238b,scene_entered,A,Scene0_Title,,0,2026-02-23 06:49:58.024000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,bddfeebe-f6c8-4836-a7ca-edecf330bae0,session_start,A,Scene0_Title,,0,2026-02-22 23:55:01.682000+00:00,0,1,0,5,0,0,1,0,5
itch,0.1,9be880cc-2584-4bdd-947e-085702a89292,item_clicked,A,Scene1_Day1_V2,1_SExamGuide (I),0,2026-02-24 00:46:45.223000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,0c2c7595-a3fd-4ba1-878b-b824c8356466,item_clicked,A,Scene2_Day1_V2,EndDayEmailNotification (I),0,2026-02-23 04:39:35.493000+00:00,0,1,2,5,2,0,1,0,5
itch,0.1,f4705d45-e1e9-4cbc-8490-58c59554e625,item_clicked,A,Scene1_Day1_V2,3_SStudentID (I),0,2026-02-23 05:22:06.659000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,question_missed,A,Scene2_Day1_V2,Row1Student2 (A),0,2026-02-25 07:31:16.963000+00:00,110,0,1,5,1,0,0,0,5
itch,0.1,5f6fda3a-7776-4394-994a-f89f12caa3b4,scene_entered,A,Scene0_Title,,0,2026-02-23 20:36:01.648000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,6a5d288a-0e0b-47e9-8e37-7696dc6cbc65,item_clicked,A,Scene1_Day1_V2,4_SMaterials (I),0,2026-02-25 07:23:50.425000+00:00,0,0,0,3,0,0,0,0,3
itch,0.1,282aae4c-530b-44a1-b823-d600a4a793b0,item_clicked,A,Scene1_Day1_V2,3_SStudentID (I),0,2026-02-24 06:55:12.900000+00:00,0,0,0,2,0,0,0,0,2
itch,0.1,,session_start,,Scene0_Title,,0,2026-02-23 20:40:02.623000+00:00,0,0,0,0,0,0,0,0,0
itch,0.1,8bb9b4ff-567e-4a4f-acd1-3bcf7820495f,supervisor_talk_clicked,A,Scene3_Day1_V2,,0,2026-02-24 00:56:18.962000+00:00,0,2,2,10,2,1,2,1,10
itch,0.1,d3f88450-e4e0-4fc5-9c1a-e7069ca212af,item_clicked,A,Scene1_Day1_V2,3_SReviewFolder (I),0,2026-02-25 07:34:49.653000+00:00,0,0,1,7,1,0,0,0,7
itch,0.1,90d404ad-2c4e-475e-8c2d-452534207a28,scene_entered,A,Scene0_Title,,0,2026-02-23 23:56:13.497000+00:00,0,0,0,0,0,0,0,0,0
